words,bad_probs,Thresh,Flag
jzjhsd,0.00284262,0.001333247,FALSE
dzgjh,0.00284183,0.001333247,FALSE
",nnzkzkcmcmf",0.002841726,0.001333247,FALSE
dkzbdg,0.002841551,0.001333247,FALSE
3jbxhs,0.002841551,0.001333247,FALSE
sjhsf,0.002841452,0.001333247,FALSE
bdjxhc,0.002840998,0.001333247,FALSE
hdgbd,0.002840762,0.001333247,FALSE
jwdjdjx,0.002839999,0.001333247,FALSE
jznzb,0.002839916,0.001333247,FALSE
hggmj,0.002839897,0.001333247,FALSE
msjdjdjkd,0.00283949,0.001333247,FALSE
hckdfkfghxgbmxchxvbxnxcnxnx,0.002839304,0.001333247,FALSE
vxbxh,0.002839107,0.001333247,FALSE
ggdfhh,0.002839101,0.001333247,FALSE
jsjxbxbxjs,0.002838706,0.001333247,FALSE
hdjjf,0.002838704,0.001333247,FALSE
gjcsj,0.00283805,0.001333247,FALSE
dfggj,0.002837836,0.001333247,FALSE
ccvgg,0.002837463,0.001333247,FALSE
hskxhx,0.002837425,0.001333247,FALSE
nnxkdbd,0.002837358,0.001333247,FALSE
bzjzjsns,0.002836203,0.001333247,FALSE
dnnfbf,0.002836167,0.001333247,FALSE
vhjcs,0.002835727,0.001333247,FALSE
srhgcj,0.002835203,0.001333247,FALSE
xfvhbjbj,0.002834176,0.001333247,FALSE
tfggg,0.002834051,0.001333247,FALSE
vjdjgjfhccj,0.00283402,0.001333247,FALSE
29skjdxnnf,0.002833661,0.001333247,FALSE
znnzkzkkzkzkkxkx,0.002833581,0.001333247,FALSE
jbzbsbsns,0.00283339,0.001333247,FALSE
hsldnx,0.002833356,0.001333247,FALSE
jsnxnxnmzkka,0.002833152,0.001333247,FALSE
xkdkxk,0.002832593,0.001333247,FALSE
gjgsljf,0.002832554,0.001333247,FALSE
fhxhx,0.002832347,0.001333247,FALSE
skxnnxcb,0.002831717,0.001333247,FALSE
29djdkkfkfkfkfjggk,0.002831674,0.001333247,FALSE
jjfjxbxnxkxhchcmdkdjdbdbdjdk,0.002831396,0.001333247,FALSE
kkzjz,0.002831152,0.001333247,FALSE
nsjdjdj,0.002830895,0.001333247,FALSE
29nsjdjdj,0.002830895,0.001333247,FALSE
29fjfkkfkfkggkv,0.002830819,0.001333247,FALSE
hjfjlgjx,0.002830795,0.001333247,FALSE
vdjkd,0.002830518,0.001333247,FALSE
jcbxvs,0.002830473,0.001333247,FALSE
dthjvbfd,0.002830459,0.001333247,FALSE
kxkfjj,0.002829708,0.001333247,FALSE
jdbdbxj,0.002829689,0.001333247,FALSE
ufjccj,0.002829668,0.001333247,FALSE
gfhhh,0.002829654,0.001333247,FALSE
jdkdjs,0.002829369,0.001333247,FALSE
gjjvb,0.002829317,0.001333247,FALSE
iekzlxllx,0.002829279,0.001333247,FALSE
vdjjd,0.002829088,0.001333247,FALSE
sbcj.dndj.dbdjfj,0.002828873,0.001333247,FALSE
jvtcc,0.002828472,0.001333247,FALSE
560jdkdkfkfkg,0.002828119,0.001333247,FALSE
jvgdbnh,0.002827236,0.001333247,FALSE
dbdnf,0.002826721,0.001333247,FALSE
29wkjddjxnxn,0.002826536,0.001333247,FALSE
bbsjsjdjj,0.002825861,0.001333247,FALSE
jsjsdjjdsj,0.002825675,0.001333247,FALSE
29skdjnxxnxx,0.002825338,0.001333247,FALSE
gdjsncn,0.002825315,0.001333247,FALSE
zjjdcj,0.002825291,0.001333247,FALSE
fnjdjd,0.00282485,0.001333247,FALSE
dbdjkd,0.002824833,0.001333247,FALSE
mxnxkxkckv,0.002824698,0.001333247,FALSE
gsgwg,0.00282439,0.001333247,FALSE
560kfkfkfmmfkg,0.00282422,0.001333247,FALSE
gsgwgsvsvsb,0.002823834,0.001333247,FALSE
jsbbs,0.00282381,0.001333247,FALSE
jsbbw,0.00282381,0.001333247,FALSE
ggskgjxjvhxhcnxhxnxcb,0.002823771,0.001333247,FALSE
jjbsb,0.002823676,0.001333247,FALSE
bdkvd,0.002823398,0.001333247,FALSE
29dnjfkfkfkmvmvmvv,0.002822346,0.001333247,FALSE
gjbbg,0.002821723,0.001333247,FALSE
jhfgkjk,0.002821484,0.001333247,FALSE
bxjdb,0.002821439,0.001333247,FALSE
kgcjv,0.002821387,0.001333247,FALSE
sffygjcbvh,0.002821359,0.001333247,FALSE
hdjjfkmk,0.002820945,0.001333247,FALSE
djdjrj,0.002819899,0.001333247,FALSE
nznzjzn,0.00281988,0.001333247,FALSE
zbvzz,0.002819841,0.001333247,FALSE
hcjxhc,0.002819833,0.001333247,FALSE
hfgcg,0.002819084,0.001333247,FALSE
jjzjsn,0.002818419,0.001333247,FALSE
vbbnj,0.002818209,0.001333247,FALSE
znxbxbjdoa,0.002818107,0.001333247,FALSE
hvcdd,0.002817684,0.001333247,FALSE
cggdgjbj,0.00281768,0.001333247,FALSE
snzhzbz,0.002817144,0.001333247,FALSE
gdgkm,0.002816926,0.001333247,FALSE
hfkdjjc,0.002816775,0.001333247,FALSE
wpnzbz,0.002816569,0.001333247,FALSE
bnjnxn,0.002816568,0.001333247,FALSE
29kdjdxxb,0.002816551,0.001333247,FALSE
hcjgg,0.002816494,0.001333247,FALSE
znznbs,0.002816315,0.001333247,FALSE
nzjznjz,0.002816289,0.001333247,FALSE
29dkfkkfkfkfkf,0.002816008,0.001333247,FALSE
zhbxsjsj,0.00281598,0.001333247,FALSE
hzvsvs,0.002815249,0.001333247,FALSE
zkznnxjx,0.002814862,0.001333247,FALSE
jxjxnx,0.002814645,0.001333247,FALSE
sjjxbcnxkls,0.00281457,0.001333247,FALSE
nbvhjjhjj,0.002813681,0.001333247,FALSE
hhfgc,0.002813368,0.001333247,FALSE
nxndnbd,0.002813051,0.001333247,FALSE
jjznzjznz,0.002813051,0.001333247,FALSE
zjnxbcnxxkls,0.002812742,0.001333247,FALSE
8snsbz,0.002812722,0.001333247,FALSE
jdccc,0.002812588,0.001333247,FALSE
29sksxnnx,0.002812274,0.001333247,FALSE
dvhsgs,0.002811914,0.001333247,FALSE
fjjbcgj,0.002811894,0.001333247,FALSE
jdjfhfh,0.00281143,0.001333247,FALSE
znzzkzlz,0.002811412,0.001333247,FALSE
zjxbxnxksl,0.002811284,0.001333247,FALSE
bsbff,0.002810686,0.001333247,FALSE
fhjvk,0.002810596,0.001333247,FALSE
bshdjdjdjd,0.002810472,0.001333247,FALSE
lfjhgv,0.002810268,0.001333247,FALSE
fhgbbg,0.002809188,0.001333247,FALSE
jzjhhd,0.002809074,0.001333247,FALSE
kzkcnvnxka,0.002808935,0.001333247,FALSE
nznsnxn,0.002808708,0.001333247,FALSE
hxkdbd,0.002808634,0.001333247,FALSE
cmdkfmf,0.002808262,0.001333247,FALSE
gjgvk,0.002808091,0.001333247,FALSE
zdfyjkhbk,0.002807479,0.001333247,FALSE
nzbbxd,0.002807452,0.001333247,FALSE
kbxhf,0.002806934,0.001333247,FALSE
snsbvs,0.002806287,0.001333247,FALSE
snzmzmzzmzj,0.002805686,0.001333247,FALSE
bzhzb,0.002805443,0.001333247,FALSE
zbzhz,0.002805443,0.001333247,FALSE
bzjzbizjz,0.002805141,0.001333247,FALSE
hzbzbhz,0.002804692,0.001333247,FALSE
sbbsvs,0.002804053,0.001333247,FALSE
sjbxbxnxjsja,0.002804007,0.001333247,FALSE
ujdnxfj,0.002803992,0.001333247,FALSE
bxbdvvr,0.002803769,0.001333247,FALSE
HQtGVtVTMX,0.00280349,0.001333247,FALSE
bdnnxx,0.002803227,0.001333247,FALSE
29ekdjdjhx,0.002803109,0.001333247,FALSE
ggbdv,0.002802184,0.001333247,FALSE
sjsbb,0.002801645,0.001333247,FALSE
kjdjdmdjdkdk,0.002801638,0.001333247,FALSE
xlhxkgx,0.002801019,0.001333247,FALSE
xhdjkxx,0.002800117,0.001333247,FALSE
vzhzhz,0.002800085,0.001333247,FALSE
gxbcjc,0.002799771,0.001333247,FALSE
gfkfhglcgfkcgdkv,0.002799732,0.001333247,FALSE
hhjkn,0.00279962,0.001333247,FALSE
ufxhgx,0.002799449,0.001333247,FALSE
cvbhhj,0.002799409,0.001333247,FALSE
mjsjd,0.002799245,0.001333247,FALSE
cfgvv***33____9**,0.002799211,0.001333247,FALSE
xfvhbjbk,0.002799165,0.001333247,FALSE
kzjxnxnd,0.002799028,0.001333247,FALSE
vxjdjd,0.002798446,0.001333247,FALSE
nznzjzzkzkzk,0.002798379,0.001333247,FALSE
ydjjxjdjdjdjdj,0.002798302,0.001333247,FALSE
mhhhhhh,0.002798291,0.001333247,FALSE
ghxdx,0.00279824,0.001333247,FALSE
sbjsbss,0.002798135,0.001333247,FALSE
zdvhgb,0.002797934,0.001333247,FALSE
zbsjsbbs,0.002797764,0.001333247,FALSE
djkdkdfkfkfkkfkgg,0.002797731,0.001333247,FALSE
hgmjcf,0.002797616,0.001333247,FALSE
hxhbs,0.002797076,0.001333247,FALSE
yftftdtffygfhf,0.002797026,0.001333247,FALSE
hdkdbc,0.002796753,0.001333247,FALSE
znxbxbxjjjx,0.002795991,0.001333247,FALSE
kzkxncbcmxks,0.002795549,0.001333247,FALSE
msjdjhdjd,0.002795376,0.001333247,FALSE
cvbbb,0.002795207,0.001333247,FALSE
hxbdbs,0.002794595,0.001333247,FALSE
tzcscw,0.002794398,0.001333247,FALSE
xjxbxbnxjsj,0.002793996,0.001333247,FALSE
6tfdvcfds,0.002793746,0.001333247,FALSE
kdbsb,0.00279369,0.001333247,FALSE
ggfkgdjghsgkdfkgfjf,0.002793588,0.001333247,FALSE
hxhzhz,0.002793362,0.001333247,FALSE
hxkdnf,0.002793198,0.001333247,FALSE
bsnzn,0.002792897,0.001333247,FALSE
vgvgv,0.002792785,0.001333247,FALSE
fhhhh,0.002792134,0.001333247,FALSE
nxjxjdj,0.002792132,0.001333247,FALSE
nfnfj,0.002791613,0.001333247,FALSE
bzjznsj,0.002791314,0.001333247,FALSE
hcvjvv,0.002790826,0.001333247,FALSE
nzmxn,0.002790322,0.001333247,FALSE
rfcxd,0.002789913,0.001333247,FALSE
jbzvsv,0.002789784,0.001333247,FALSE
nszbs,0.002788677,0.001333247,FALSE
bdnjdj,0.002788612,0.001333247,FALSE
djxhxhjxkz,0.002788476,0.001333247,FALSE
hsjfk,0.002788003,0.001333247,FALSE
bjxndnx,0.002787995,0.001333247,FALSE
cvvgg,0.00278782,0.001333247,FALSE
iznhsgs,0.002787738,0.001333247,FALSE
jsnxxfn,0.002787731,0.001333247,FALSE
29wksndxnxnx,0.002787698,0.001333247,FALSE
560jdkfkfkkgkv,0.002787607,0.001333247,FALSE
bzbzh,0.002787427,0.001333247,FALSE
hxgsg,0.002787225,0.001333247,FALSE
skdnxnccn,0.002786516,0.001333247,FALSE
hzvsn,0.002786248,0.001333247,FALSE
zbnzbs,0.002786194,0.001333247,FALSE
zkxbxnxka,0.00278586,0.001333247,FALSE
hxbdbdbd,0.002785745,0.001333247,FALSE
djkfm,0.002785429,0.001333247,FALSE
29skzkxmnxncn,0.002785363,0.001333247,FALSE
yzvsvsvk,0.002785228,0.001333247,FALSE
nzbxnbddnbdb,0.002784276,0.001333247,FALSE
jsjxbxnxks,0.002784069,0.001333247,FALSE
bfnsnf,0.002783889,0.001333247,FALSE
xhkxhx,0.00278372,0.001333247,FALSE
29kmdmnxx,0.00278328,0.001333247,FALSE
fhxkhzhfkcnmvnxmvbxj,0.00278309,0.001333247,FALSE
bzbzjzks,0.002783065,0.001333247,FALSE
hzhsg,0.002782902,0.001333247,FALSE
jsnsbz,0.002782832,0.001333247,FALSE
jsnsbvs,0.002782475,0.001333247,FALSE
fhfkfglxxkgcmcjc,0.0027822,0.001333247,FALSE
29sjdnxnc,0.00278185,0.001333247,FALSE
mzmskjdjdjsjjsk,0.002781003,0.001333247,FALSE
ebdvvd,0.002780564,0.001333247,FALSE
hfjvk,0.0027803,0.001333247,FALSE
dgkggf,0.002780246,0.001333247,FALSE
fhcfhv,0.002779966,0.001333247,FALSE
hhjjl,0.002779203,0.001333247,FALSE
kzkjjj,0.00277867,0.001333247,FALSE
hjgvv,0.002778635,0.001333247,FALSE
usbxbxk,0.002778589,0.001333247,FALSE
xnxnjxbxb,0.00277838,0.001333247,FALSE
cvjjnvvccdxfhj,0.002778175,0.001333247,FALSE
hgfbnn,0.002778106,0.001333247,FALSE
29sksnnxnx,0.002778066,0.001333247,FALSE
hgjjb,0.002777639,0.001333247,FALSE
ffbvb,0.002777535,0.001333247,FALSE
snxbxbxbka,0.002777123,0.001333247,FALSE
hsjsn,0.002776793,0.001333247,FALSE
hhhhvh,0.002776717,0.001333247,FALSE
hhvhhh,0.002776717,0.001333247,FALSE
xjkfkfkfkf,0.002776153,0.001333247,FALSE
vbjcjo,0.002776009,0.001333247,FALSE
nzjznzj,0.00277544,0.001333247,FALSE
kcdjn,0.002775023,0.001333247,FALSE
nzbsgs,0.002774842,0.001333247,FALSE
29ekdjdjcncn,0.002774567,0.001333247,FALSE
zdgcbj,0.002774014,0.001333247,FALSE
znhzvs,0.002773988,0.001333247,FALSE
bxjxhdj,0.002773965,0.001333247,FALSE
vsvsvs,0.002773947,0.001333247,FALSE
vhhhjj,0.002773577,0.001333247,FALSE
djhsbs,0.002773492,0.001333247,FALSE
29sksmzxnxnnx,0.002773445,0.001333247,FALSE
bzjznsjs,0.002773119,0.001333247,FALSE
zmnbs,0.002773059,0.001333247,FALSE
nzjzb,0.002773048,0.001333247,FALSE
fdfgjbbj,0.002772984,0.001333247,FALSE
nznsjbsljs,0.002772585,0.001333247,FALSE
vhgvgg,0.002772524,0.001333247,FALSE
jjdjs,0.002772465,0.001333247,FALSE
sbbsn,0.002772405,0.001333247,FALSE
560jdkdkfkkgkgkvkg,0.002772031,0.001333247,FALSE
29bdjfjfkkfkgkvg,0.002771976,0.001333247,FALSE
absjzj,0.002771871,0.001333247,FALSE
29skjsnsdnxxn,0.002771764,0.001333247,FALSE
sjsjxn,0.002771746,0.001333247,FALSE
fjvjgzcb,0.002771663,0.001333247,FALSE
nzbxb,0.002771439,0.001333247,FALSE
hsvdnkx,0.002771233,0.001333247,FALSE
vhhvcc,0.002771202,0.001333247,FALSE
3jxnbd,0.002770914,0.001333247,FALSE
Jsjxjdjdjd,0.002770024,0.001333247,FALSE
mzmsj,0.002769737,0.001333247,FALSE
djjdjdjjj,0.002769592,0.001333247,FALSE
jsbddvdj,0.002769366,0.001333247,FALSE
jxdjcbdjskw,0.002769281,0.001333247,FALSE
6whdbx,0.002769039,0.001333247,FALSE
jjsbdbw,0.002768872,0.001333247,FALSE
hgfgjgfy,0.002768648,0.001333247,FALSE
isjdnxn,0.002768642,0.001333247,FALSE
gfhgvjvhhj,0.002768185,0.001333247,FALSE
29wksjsdnxn,0.002768069,0.001333247,FALSE
ghbcd,0.002766858,0.001333247,FALSE
sbjJj,0.002766497,0.001333247,FALSE
xbdjd,0.002766345,0.001333247,FALSE
gznnf,0.002765721,0.001333247,FALSE
wydbzbsb,0.002765562,0.001333247,FALSE
xbsbs,0.002765322,0.001333247,FALSE
nxksl,0.00276521,0.001333247,FALSE
bzhsg,0.00276503,0.001333247,FALSE
7znbdb,0.002764948,0.001333247,FALSE
znbdb,0.002764948,0.001333247,FALSE
lhccj,0.002764689,0.001333247,FALSE
jzjsbvdpl,0.002764237,0.001333247,FALSE
jdjduudjdfhd,0.002763965,0.001333247,FALSE
zmjzjs,0.002763941,0.001333247,FALSE
enxhgz,0.002763653,0.001333247,FALSE
jxxnxnnxx,0.002763619,0.001333247,FALSE
29skdxjxnxncn,0.002763354,0.001333247,FALSE
jsnsjdjdj,0.002763345,0.001333247,FALSE
uznhxhd,0.002763123,0.001333247,FALSE
hdjxnxm,0.002762961,0.001333247,FALSE
bzkjzkoz,0.002762784,0.001333247,FALSE
hfjfnf,0.002762557,0.001333247,FALSE
vvvvbb,0.002762444,0.001333247,FALSE
hzgsgl,0.002762052,0.001333247,FALSE
fhjcv,0.002761789,0.001333247,FALSE
bzjdbbd,0.002761435,0.001333247,FALSE
560jdkdkfkfkfkgg,0.002761387,0.001333247,FALSE
zbnzn,0.002761218,0.001333247,FALSE
hcjhh,0.002760844,0.001333247,FALSE
znzbbxbxjz,0.002760436,0.001333247,FALSE
bdjddjd,0.002760343,0.001333247,FALSE
hjfkjgg,0.002760167,0.001333247,FALSE
hvcfg,0.002759926,0.001333247,FALSE
xbcdjjh,0.002759392,0.001333247,FALSE
skjsjd,0.002759119,0.001333247,FALSE
hsndnxxnxn,0.002758881,0.001333247,FALSE
hjxhccj,0.002758275,0.001333247,FALSE
hcnnhvn,0.002757957,0.001333247,FALSE
jsbdg415,0.002757544,0.001333247,FALSE
jzxhj,0.002757167,0.001333247,FALSE
dgkbc,0.002757096,0.001333247,FALSE
hhdjgxkgzgxgnfjgbxvhc,0.002756768,0.001333247,FALSE
jfgbv,0.002756506,0.001333247,FALSE
fhbgg,0.002756228,0.001333247,FALSE
29ekdnxncn,0.002756168,0.001333247,FALSE
ccccvvvvv,0.002755989,0.001333247,FALSE
nzjsj,0.002755899,0.001333247,FALSE
cvhjjk,0.002755235,0.001333247,FALSE
ibsbbsb,0.002754959,0.001333247,FALSE
djhdbd,0.002754942,0.001333247,FALSE
gsnzmz,0.002754433,0.001333247,FALSE
jjtjm,0.002754406,0.001333247,FALSE
zjjxbxnxj,0.002753815,0.001333247,FALSE
560kdkdkfkfkfkg,0.002753757,0.001333247,FALSE
dcjdg,0.002753659,0.001333247,FALSE
bxbbd,0.00275348,0.001333247,FALSE
hfjcx,0.002753449,0.001333247,FALSE
Gggtg,0.002753293,0.001333247,FALSE
hgtgkhs,0.002753291,0.001333247,FALSE
Vvzvh,0.002752436,0.001333247,FALSE
hjcjcb,0.002752415,0.001333247,FALSE
hhdgj,0.002752238,0.001333247,FALSE
wjjdjdj,0.002752011,0.001333247,FALSE
wbjwjwbw,0.002751541,0.001333247,FALSE
7bknbb,0.002751465,0.001333247,FALSE
gdbmk,0.002751047,0.001333247,FALSE
sdbbd,0.002750408,0.001333247,FALSE
kxjxncnxkd,0.002750139,0.001333247,FALSE
nvdbs,0.002750024,0.001333247,FALSE
ccvfcc,0.00274979,0.001333247,FALSE
ajjsbxbcjdk,0.002749592,0.001333247,FALSE
8znzmzm,0.002749487,0.001333247,FALSE
uqjdvdv,0.00274929,0.001333247,FALSE
knbgg,0.002749162,0.001333247,FALSE
zjxbbxnxkdk,0.002748868,0.001333247,FALSE
gzgscm,0.002748816,0.001333247,FALSE
29jdkdkfkfkfkkfkfkfkf,0.002748792,0.001333247,FALSE
29wksdjdxn,0.002748751,0.001333247,FALSE
29ekdjxnxxn,0.002748695,0.001333247,FALSE
hcdjsjjksjs,0.002748545,0.001333247,FALSE
fdvhbccggf,0.002748536,0.001333247,FALSE
vcbjn,0.002748326,0.001333247,FALSE
29skdxnnxxn,0.002748198,0.001333247,FALSE
hzhxhdjd,0.002747966,0.001333247,FALSE
jdvdn,0.002747504,0.001333247,FALSE
gfsdhz,0.002747022,0.001333247,FALSE
fjjdjdjx,0.002746823,0.001333247,FALSE
yzsbksj,0.002746755,0.001333247,FALSE
Hzvsv,0.002746512,0.001333247,FALSE
bdvdb,0.002746175,0.001333247,FALSE
vdbdv,0.002746175,0.001333247,FALSE
cnnxjxkdnxbncj,0.002746018,0.001333247,FALSE
sbsvgs,0.00274584,0.001333247,FALSE
znxnnxncjjs,0.002745443,0.001333247,FALSE
hzbbs,0.002745072,0.001333247,FALSE
ks.xc.cxkzmdcmc,0.002744487,0.001333247,FALSE
wvwwg,0.002744446,0.001333247,FALSE
jfhccj,0.002744279,0.001333247,FALSE
zjjxbxnxjs,0.002743963,0.001333247,FALSE
vvzvsvvs,0.002743955,0.001333247,FALSE
sccsg**26____90...,0.002743809,0.001333247,FALSE
nzkzjzhk,0.002743749,0.001333247,FALSE
gkfjj,0.002743699,0.001333247,FALSE
jsjwb,0.002743389,0.001333247,FALSE
fhhjk,0.002742095,0.001333247,FALSE
750fmkdkfkgkg,0.00274179,0.001333247,FALSE
vvsvdv,0.002741723,0.001333247,FALSE
jscsgd,0.002741419,0.001333247,FALSE
cvhtvb33&,0.002740522,0.001333247,FALSE
29eksjdnxnnx,0.002740426,0.001333247,FALSE
kznsbs,0.002739158,0.001333247,FALSE
bzjsnjs,0.002739147,0.001333247,FALSE
7Mjcgcp4+Fgq0,0.002738821,0.001333247,FALSE
gdjfb,0.002738807,0.001333247,FALSE
ysdbvs,0.002738065,0.001333247,FALSE
29wisjdnxnx,0.002737926,0.001333247,FALSE
jvkvk,0.002737796,0.001333247,FALSE
nzjsjs,0.002737764,0.001333247,FALSE
29jfkfkfkfgg,0.002737704,0.001333247,FALSE
560dkznznzn,0.002737606,0.001333247,FALSE
8sjjzjdn,0.00273707,0.001333247,FALSE
hhsjs,0.002737048,0.001333247,FALSE
jnsdnnxnx,0.002736981,0.001333247,FALSE
gzhsjsj,0.002736773,0.001333247,FALSE
gzhsjsj9,0.002736773,0.001333247,FALSE
nbgbb,0.002736029,0.001333247,FALSE
mzkzkk,0.002735947,0.001333247,FALSE
mzmdm,0.00273537,0.001333247,FALSE
mkfcn,0.002735343,0.001333247,FALSE
29kndndxnxnx,0.002734989,0.001333247,FALSE
sgzhxjx,0.002734509,0.001333247,FALSE
29skjddnxn,0.002733148,0.001333247,FALSE
cfcfcf,0.00273311,0.001333247,FALSE
sbbsv,0.002732866,0.001333247,FALSE
fhfdc,0.002732785,0.001333247,FALSE
gdnsfsjs,0.002732637,0.001333247,FALSE
djdkdkdkx,0.002732572,0.001333247,FALSE
hfkdmd,0.002732403,0.001333247,FALSE
hxkdn,0.002732173,0.001333247,FALSE
rfstx,0.002732052,0.001333247,FALSE
jsbdkdn,0.002731916,0.001333247,FALSE
uwuwjjwj,0.002731831,0.001333247,FALSE
hdvjd,0.002731796,0.001333247,FALSE
jggkv,0.002731448,0.001333247,FALSE
xkkdkfkfkfkkgkgkgkv,0.002731337,0.001333247,FALSE
hdksbx,0.002731208,0.001333247,FALSE
hzhzg,0.002730873,0.001333247,FALSE
zjbsvs,0.002730755,0.001333247,FALSE
zfhgcg,0.00273051,0.001333247,FALSE
29skdndxnx,0.002730167,0.001333247,FALSE
nxjkd,0.00272962,0.001333247,FALSE
bcjcbb,0.00272954,0.001333247,FALSE
mkzxndnx,0.00272931,0.001333247,FALSE
sgxgg,0.002729175,0.001333247,FALSE
wnbsbsb,0.00272899,0.001333247,FALSE
gjjbg,0.00272895,0.001333247,FALSE
bgjjb,0.00272895,0.001333247,FALSE
29skjsjdn,0.002728935,0.001333247,FALSE
bzvsv,0.002728874,0.001333247,FALSE
jzjxncnxjs,0.002728374,0.001333247,FALSE
jggvb,0.00272814,0.001333247,FALSE
akxnvvnxjs,0.002728098,0.001333247,FALSE
nbggg,0.002728065,0.001333247,FALSE
hjfkl,0.002727685,0.001333247,FALSE
bzbbs,0.002727443,0.001333247,FALSE
3bzbbs,0.002727443,0.001333247,FALSE
jgzdk,0.002727182,0.001333247,FALSE
bsnzj,0.002727136,0.001333247,FALSE
ggdgbf,0.002726656,0.001333247,FALSE
29widxnxnxxn,0.002726268,0.001333247,FALSE
zknxncnxks,0.002725594,0.001333247,FALSE
vbnjj,0.002725552,0.001333247,FALSE
vdvhh,0.002725482,0.001333247,FALSE
giucdfkbkguu,0.002725316,0.001333247,FALSE
bzjxjdj,0.002725073,0.001333247,FALSE
hdhbfbbf,0.002725026,0.001333247,FALSE
29skdnxncn,0.002725023,0.001333247,FALSE
Knzxnxjs,0.00272476,0.001333247,FALSE
kfbdbd,0.002724371,0.001333247,FALSE
jdbdbxx,0.002724277,0.001333247,FALSE
cddjf,0.002723961,0.001333247,FALSE
gbjkmg,0.002723709,0.001333247,FALSE
znbzv,0.002723667,0.001333247,FALSE
fbgjj,0.002723658,0.001333247,FALSE
29djodkfkfkgkgkvl,0.002723479,0.001333247,FALSE
dbcjd.jd.djd.xhdhhd.fj,0.002723327,0.001333247,FALSE
cdjshj,0.002723292,0.001333247,FALSE
jfnbt,0.002723273,0.001333247,FALSE
xkjzjhhd,0.002723192,0.001333247,FALSE
jjzbxbxhs,0.002722955,0.001333247,FALSE
vbbjjk,0.002722731,0.001333247,FALSE
jssjdjdjdj,0.002722699,0.001333247,FALSE
hzvdv,0.002722658,0.001333247,FALSE
jsnhs,0.002722621,0.001333247,FALSE
hfncn,0.002722085,0.001333247,FALSE
29ekdjdcncbc,0.002721721,0.001333247,FALSE
99fjkfkfkfkfkfkkf,0.002721317,0.001333247,FALSE
dkczcjc,0.002721228,0.001333247,FALSE
hcjkl,0.002720773,0.001333247,FALSE
nbzhd,0.002720763,0.001333247,FALSE
sbbsvsv,0.002720601,0.001333247,FALSE
jsghdjsn,0.002720593,0.001333247,FALSE
29skdjxnbc,0.00272043,0.001333247,FALSE
hdhfbx,0.002719681,0.001333247,FALSE
zmzhz,0.002719646,0.001333247,FALSE
cgbjvj,0.002719471,0.001333247,FALSE
iejdnxnnx,0.002718914,0.001333247,FALSE
dhhsbzbxbxbxx,0.002718483,0.001333247,FALSE
sknxncn,0.002718451,0.001333247,FALSE
sbbdv,0.002718276,0.001333247,FALSE
jsjdkdjd,0.002718198,0.001333247,FALSE
zkznxbxnks,0.002718078,0.001333247,FALSE
jsbsnms,0.002717911,0.001333247,FALSE
ejdnnx,0.002717758,0.001333247,FALSE
hdhfbfbd,0.002717738,0.001333247,FALSE
zjjzjznz,0.002717504,0.001333247,FALSE
750fnnxncn,0.002717493,0.001333247,FALSE
bsdkfjfhj,0.002717367,0.001333247,FALSE
xnxbxbdjks,0.002717247,0.001333247,FALSE
nvgvv,0.002717232,0.001333247,FALSE
xgkxkgdg,0.002717161,0.001333247,FALSE
hfjfkgfh,0.002716991,0.001333247,FALSE
29skdkmdnxcn,0.002716885,0.001333247,FALSE
sznznn,0.002716702,0.001333247,FALSE
29sksjdnxnnx,0.00271631,0.001333247,FALSE
hlxdffh,0.00271566,0.001333247,FALSE
cvggm,0.002715587,0.001333247,FALSE
vdjjs,0.002715236,0.001333247,FALSE
izbsvsvk,0.002715014,0.001333247,FALSE
hjhjl,0.002715,0.001333247,FALSE
vvfcb,0.002713952,0.001333247,FALSE
zkxkncnxmxkzk,0.002713451,0.001333247,FALSE
bzhzg,0.002713335,0.001333247,FALSE
mzmmzm,0.002712856,0.001333247,FALSE
tccvbhj,0.002712843,0.001333247,FALSE
yzgsvk,0.002712576,0.001333247,FALSE
560jfkfkfkkfkvkvv,0.00271195,0.001333247,FALSE
dgjdjd,0.002711914,0.001333247,FALSE
vscsg,0.00271171,0.001333247,FALSE
bjzjzjzix,0.002711174,0.001333247,FALSE
tdgsb,0.002711158,0.001333247,FALSE
hhfgb,0.002710474,0.001333247,FALSE
tzwcc,0.002710324,0.001333247,FALSE
bzvjzhkz,0.002709962,0.001333247,FALSE
sggsv,0.002709943,0.001333247,FALSE
sggsv***33____9:::,0.002709943,0.001333247,FALSE
sggsv7366,0.002709943,0.001333247,FALSE
cvggb,0.002709559,0.001333247,FALSE
dxgvmk,0.002709548,0.001333247,FALSE
sjjsb,0.002709533,0.001333247,FALSE
znxbb,0.002708876,0.001333247,FALSE
skzkmc,0.002708646,0.001333247,FALSE
djxhdbcjjsj,0.002708357,0.001333247,FALSE
2oejdfjhc,0.002707324,0.001333247,FALSE
hjhgf,0.002707265,0.001333247,FALSE
djhdbsv,0.002707255,0.001333247,FALSE
7mjcgp7+gfpx,0.002706896,0.001333247,FALSE
gzghz**26___90...,0.00270647,0.001333247,FALSE
xhhdjd,0.002706028,0.001333247,FALSE
bdjfmf,0.002705707,0.001333247,FALSE
cbnmml,0.002705688,0.001333247,FALSE
vDCdd,0.002705404,0.001333247,FALSE
zbbzbsb,0.002705349,0.001333247,FALSE
